sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,smart_rank,exit_date,exit,pnl_pct,rr,outcome
COMI,BANKS,early,NEUTRAL,2024-12-03,79.56,77.56,87.15,15,False,39.81,2024-12-24,79.081298828125,-1.18,0.24,EXIT
ETEL,SERVICES,ultra,NEUTRAL,2024-12-10,32.41,31.43,35.5,10,False,25.0,2024-12-24,31.43,-3.6,1.0,LOSS
AMOC,INDUSTRIAL,buy,NEUTRAL,2024-12-23,6.85,6.64,7.5,5,False,25.0,2024-12-30,6.64,-3.64,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2024-12-19,6.58,6.31,7.2,10,False,20.94,2025-01-05,7.2,8.85,2.3,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2024-12-31,6.51,6.31,7.13,2,False,26.62,2025-01-05,7.13,8.95,3.1,WIN
FWRY,SERVICES,early,NEUTRAL,2025-01-06,9.0,8.73,9.86,3,False,29.12,2025-01-12,8.73,-3.57,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2024-12-23,109.44,106.14,119.89,13,False,34.16,2025-01-13,119.89,8.97,3.17,WIN
PHDC,REAL_ESTATE,early,NEUTRAL,2025-01-05,7.02,6.74,7.7,5,False,28.86,2025-01-13,6.74,-4.56,1.0,LOSS
HRHO,SERVICES,ultra,NEUTRAL,2025-01-06,20.53,19.91,22.49,4,False,28.81,2025-01-13,19.91,-3.59,1.0,LOSS
AMOC,INDUSTRIAL,ultra,NEUTRAL,2025-01-12,6.9,6.7,7.56,2,False,29.04,2025-01-14,6.7,-3.47,1.0,LOSS
ABUK,ENERGY,early,BULL,2025-01-13,45.51,43.68,49.86,4,False,38.51,2025-01-19,49.86,8.98,2.38,WIN
JUFO,SERVICES,buy,NEUTRAL,2024-12-29,31.62,30.67,34.64,15,False,21.41,2025-01-21,31.50418472290039,-0.94,0.12,EXIT
SKPC,INDUSTRIAL,buy,BULL,2025-01-14,18.85,18.09,20.65,15,False,33.47,2025-02-04,19.33062171936035,1.97,0.63,EXIT
AMOC,INDUSTRIAL,ultra,BULL,2025-01-15,6.94,6.73,7.6,15,False,40.13,2025-02-05,7.04613733291626,0.95,0.51,EXIT
MFPC,ENERGY,early,BULL,2025-01-16,37.46,35.96,41.04,15,False,41.15,2025-02-06,37.670753479003906,-0.01,0.14,EXIT
ABUK,ENERGY,early,NEUTRAL,2025-01-20,48.61,46.65,53.25,15,False,35.41,2025-02-10,49.828338623046875,1.93,0.62,EXIT
HRHO,SERVICES,ultra,NEUTRAL,2025-01-21,20.35,19.73,22.29,14,False,28.46,2025-02-10,22.29,8.96,3.13,WIN
ADIB,BANKS,ultra,NEUTRAL,2025-02-04,38.71,37.54,42.4,5,False,37.83,2025-02-11,37.54,-3.6,1.0,LOSS
DSCW,REAL_ESTATE,early,NEUTRAL,2025-02-06,2.69,2.58,2.94,3,False,21.83,2025-02-11,2.58,-4.66,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2025-02-06,20.0,19.4,21.91,4,False,34.62,2025-02-12,19.4,-3.57,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2025-02-11,32.62,31.64,35.73,6,False,25.0,2025-02-19,35.73,8.96,3.17,WIN
HRHO,SERVICES,early,NEUTRAL,2025-02-16,23.51,22.92,25.76,4,False,28.75,2025-02-20,25.76,9.0,3.81,WIN
EAST,ENERGY,early,NEUTRAL,2025-02-10,27.98,26.86,30.65,15,False,26.68,2025-03-03,29.067188262939453,3.31,0.97,EXIT
CIEB,BANKS,early,NEUTRAL,2025-02-12,16.79,16.29,18.4,15,False,33.71,2025-03-05,17.348073959350586,2.75,1.12,EXIT
ABUK,ENERGY,early,NEUTRAL,2025-02-16,51.17,49.88,56.06,15,False,30.14,2025-03-09,53.736446380615234,4.44,1.99,EXIT
MFPC,ENERGY,ultra,NEUTRAL,2025-02-19,38.3,37.14,41.95,15,False,25.0,2025-03-12,40.352787017822266,4.78,1.77,EXIT
KZPC,INDUSTRIAL,ultra,NEUTRAL,2025-02-20,10.68,10.36,11.7,15,False,30.27,2025-03-13,10.594039916992188,-1.38,0.27,EXIT
FWRY,SERVICES,ultra,NEUTRAL,2025-03-05,8.2,7.95,8.98,6,False,25.0,2025-03-13,8.98,8.94,3.12,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2025-03-03,53.08,50.95,58.15,15,False,36.71,2025-03-24,52.93988037109375,-0.84,0.07,EXIT
HELI,REAL_ESTATE,early,NEUTRAL,2025-03-09,10.25,9.84,11.23,15,False,28.19,2025-04-03,10.773756980895996,4.53,1.28,EXIT
ADIB,BANKS,early,NEUTRAL,2025-03-13,42.36,41.29,46.4,12,False,32.98,2025-04-06,41.29,-3.1,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2025-03-23,65.97,63.98,72.27,6,False,29.34,2025-04-06,63.98,-3.59,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2025-03-26,30.34,29.12,33.24,3,False,23.42,2025-04-06,29.12,-4.6,1.0,LOSS
JUFO,SERVICES,ultra,NEUTRAL,2025-04-03,32.92,32.1,36.07,1,False,32.27,2025-04-06,32.1,-3.07,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2025-04-06,10.99,10.71,12.04,1,False,28.28,2025-04-07,10.71,-3.12,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2025-04-07,10.89,10.62,11.93,2,False,32.1,2025-04-09,10.62,-3.05,1.0,LOSS
COMI,BANKS,ultra,NEUTRAL,2025-03-20,76.22,73.92,83.5,15,False,36.42,2025-04-16,77.0,0.45,0.34,EXIT
CIEB,BANKS,early,NEUTRAL,2025-04-06,18.38,17.64,20.13,15,False,28.11,2025-04-30,18.65999984741211,0.95,0.38,EXIT
JUFO,SERVICES,buy,NEUTRAL,2025-04-07,31.05,29.8,34.02,15,False,28.46,2025-05-04,31.00883674621582,-0.71,0.03,EXIT
HELI,REAL_ESTATE,early,NEUTRAL,2025-04-09,10.29,9.88,11.27,15,False,29.37,2025-05-06,10.898809432983398,5.34,1.48,EXIT
EAST,ENERGY,buy,NEUTRAL,2025-04-09,31.34,30.08,34.33,15,False,22.02,2025-05-06,32.638484954833984,3.57,1.03,EXIT
SKPC,INDUSTRIAL,ultra,NEUTRAL,2025-04-16,21.44,20.8,23.49,11,False,38.72,2025-05-07,20.8,-3.56,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2025-04-30,80.57,78.14,88.26,6,False,27.46,2025-05-11,78.14,-3.59,1.0,LOSS
PHDC,REAL_ESTATE,ultra,NEUTRAL,2025-05-04,6.99,6.78,7.66,5,False,38.43,2025-05-11,6.78,-3.58,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2025-05-06,48.78,46.82,53.44,6,False,37.63,2025-05-14,46.82,-4.59,1.0,LOSS
SWDY,ENERGY,buy,NEUTRAL,2025-05-14,80.98,78.54,88.72,2,False,25.0,2025-05-18,78.54,-3.59,1.0,LOSS
ISPH,ENERGY,early,NEUTRAL,2025-05-11,8.99,8.63,9.85,7,False,23.2,2025-05-20,9.85,8.99,2.39,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2025-05-11,53.07,50.94,58.14,8,False,28.68,2025-05-21,50.94,-4.59,1.0,LOSS
CNFN,BANKS,early,NEUTRAL,2025-05-18,4.43,4.25,4.85,4,False,32.91,2025-05-22,4.85,8.91,2.33,WIN
FWRY,SERVICES,early,NEUTRAL,2025-05-20,10.62,10.3,11.63,2,False,30.19,2025-05-22,11.63,8.94,3.16,WIN
FWRY,SERVICES,early,NEUTRAL,2025-05-22,11.44,11.15,12.54,2,False,27.44,2025-05-26,11.15,-3.11,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2025-05-06,10.84,10.41,11.88,15,False,31.57,2025-05-27,11.331684112548828,3.96,1.14,EXIT
ETEL,SERVICES,early,NEUTRAL,2025-05-07,35.02,33.97,38.37,15,False,32.83,2025-05-28,36.9900016784668,5.05,1.88,EXIT
DSCW,REAL_ESTATE,ultra,NEUTRAL,2025-05-28,2.51,2.43,2.75,2,False,35.16,2025-06-01,2.43,-3.76,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2025-05-27,11.28,10.82,12.35,4,False,30.93,2025-06-02,10.82,-4.65,1.0,LOSS
OCDI,REAL_ESTATE,ultra,NEUTRAL,2025-05-25,64.18,62.24,70.31,11,False,25.0,2025-06-12,62.24,-3.6,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2025-05-29,54.73,52.52,59.95,8,False,27.51,2025-06-15,52.52,-4.61,1.0,LOSS
COMI,BANKS,ultra,NEUTRAL,2025-06-01,80.25,77.83,87.91,7,False,33.11,2025-06-15,77.83,-3.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2025-06-02,80.16,77.74,87.81,6,False,26.02,2025-06-15,77.74,-3.59,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2025-06-03,11.34,11.0,12.43,5,False,29.84,2025-06-15,11.0,-3.57,1.0,LOSS
ORWE,SERVICES,ultra,NEUTRAL,2025-06-12,22.49,21.81,24.63,1,False,33.72,2025-06-15,21.81,-3.6,1.0,LOSS
EGTS,SERVICES,early,NEUTRAL,2025-06-15,8.16,7.91,8.94,4,False,32.9,2025-06-19,7.91,-3.64,1.0,LOSS
DSCW,REAL_ESTATE,ultra,NEUTRAL,2025-06-15,2.55,2.47,2.79,5,False,25.0,2025-06-22,2.47,-3.71,1.0,LOSS
FWRY,SERVICES,buy,NEUTRAL,2025-06-22,11.65,11.3,12.76,4,False,22.93,2025-06-29,12.76,8.95,3.17,WIN
ORWE,SERVICES,early,BULL,2025-06-24,23.57,22.98,25.82,8,False,40.21,2025-07-09,22.98,-3.08,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2025-06-22,79.4,77.01,86.98,13,False,23.52,2025-07-14,86.98,8.97,3.17,WIN
MFPC,ENERGY,early,NEUTRAL,2025-06-29,37.41,36.47,40.98,9,False,36.0,2025-07-14,36.47,-3.09,1.0,LOSS
ETEL,SERVICES,buy,BULL,2025-06-23,37.3,36.37,40.86,15,False,35.9,2025-07-17,38.369998931884766,2.29,1.15,EXIT
SKPC,INDUSTRIAL,early,NEUTRAL,2025-06-25,19.79,19.29,21.68,15,False,33.67,2025-07-21,20.81999969482422,4.63,2.06,EXIT
SKPC,INDUSTRIAL,early,NEUTRAL,2025-07-21,20.72,20.09,22.69,3,False,28.49,2025-07-27,20.09,-3.62,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2025-07-15,45.68,44.3,50.04,10,False,33.55,2025-07-30,44.3,-3.6,1.0,LOSS
DSCW,REAL_ESTATE,early,NEUTRAL,2025-07-27,3.13,3.01,3.43,3,False,22.64,2025-07-30,3.01,-4.41,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2025-07-09,29.75,29.0,32.59,15,False,36.02,2025-07-31,31.822994232177734,6.39,2.76,EXIT
CIEB,BANKS,early,NEUTRAL,2025-07-14,18.26,17.71,20.0,15,False,33.11,2025-08-05,18.399999618530273,0.19,0.25,EXIT
SAUD,BANKS,early,NEUTRAL,2025-07-17,11.94,11.64,13.08,15,False,31.39,2025-08-10,13.08,8.97,3.8,WIN
ETEL,SERVICES,early,NEUTRAL,2025-07-31,40.8,39.56,44.69,6,False,28.43,2025-08-10,44.69,8.96,3.14,WIN
EAST,ENERGY,early,NEUTRAL,2025-08-05,31.66,30.71,34.69,3,False,23.62,2025-08-10,34.69,9.0,3.19,WIN
HELI,REAL_ESTATE,ultra,BULL,2025-08-10,10.04,9.74,11.0,3,False,32.68,2025-08-13,9.74,-3.56,1.0,LOSS
TMGH,REAL_ESTATE,early,BULL,2025-08-12,56.02,54.33,61.37,2,False,34.24,2025-08-14,54.33,-3.59,1.0,LOSS
FWRY,SERVICES,early,NEUTRAL,2025-07-30,12.44,11.94,13.63,14,False,26.46,2025-08-19,13.63,8.99,2.38,WIN
COMI,BANKS,early,NEUTRAL,2025-07-30,93.83,90.06,102.79,15,False,21.74,2025-08-20,99.51000213623047,5.48,1.51,EXIT
SKPC,INDUSTRIAL,ultra,BULL,2025-08-10,20.08,19.47,22.0,8,False,30.52,2025-08-20,19.47,-3.61,1.0,LOSS
JUFO,SERVICES,early,NEUTRAL,2025-08-14,28.88,28.01,31.64,4,False,31.92,2025-08-20,28.01,-3.59,1.0,LOSS
SWDY,ENERGY,early,BULL,2025-08-19,78.65,75.49,86.16,4,False,31.68,2025-08-25,75.49,-4.59,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2025-08-13,18.89,18.13,20.69,14,False,33.93,2025-09-02,18.13,-4.6,1.0,LOSS
FWRY,SERVICES,early,BULL,2025-08-20,13.59,13.05,14.89,10,False,24.41,2025-09-03,13.05,-4.55,1.0,LOSS
HRHO,SERVICES,early,BULL,2025-08-20,25.77,25.12,28.23,11,False,44.34,2025-09-07,25.12,-3.1,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2025-09-02,47.63,46.19,52.17,2,False,29.46,2025-09-07,46.19,-3.6,1.0,LOSS
EGTS,SERVICES,ultra,NEUTRAL,2025-08-24,7.95,7.71,8.71,10,False,28.44,2025-09-08,8.71,8.98,3.17,WIN
KZPC,INDUSTRIAL,early,BEAR,2025-09-07,10.83,10.39,11.86,2,False,24.85,2025-09-09,11.86,8.94,2.34,WIN
EGTS,SERVICES,ultra,NEUTRAL,2025-09-11,8.33,8.08,9.12,2,False,28.9,2025-09-15,8.08,-3.58,1.0,LOSS
HELI,REAL_ESTATE,buy,NEUTRAL,2025-08-26,9.86,9.56,10.8,14,False,25.0,2025-09-16,9.56,-3.62,1.0,LOSS
FWRY,SERVICES,ultra,NEUTRAL,2025-09-11,13.58,13.17,14.88,3,False,28.9,2025-09-16,13.17,-3.59,1.0,LOSS
ABUK,ENERGY,buy,BEAR,2025-09-07,46.14,44.75,50.55,11,False,26.03,2025-09-22,44.75,-3.59,1.0,LOSS
SAUD,BANKS,early,BEAR,2025-09-03,12.72,12.2,13.93,15,False,24.84,2025-09-25,12.2,-4.66,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2025-09-18,47.01,45.6,51.5,8,False,26.61,2025-09-30,51.5,8.98,3.18,WIN
COMI,BANKS,early,BEAR,2025-09-16,96.52,92.64,105.74,13,False,24.09,2025-10-05,105.74,8.98,2.38,WIN
TMGH,REAL_ESTATE,ultra,BEAR,2025-09-17,53.36,51.75,58.46,15,False,23.52,2025-10-08,57.790000915527344,7.73,2.75,EXIT
HRHO,SERVICES,ultra,BEAR,2025-09-22,25.92,25.14,28.39,15,False,26.97,2025-10-14,28.39,8.95,3.17,WIN
JUFO,SERVICES,early,NEUTRAL,2025-09-25,28.08,27.23,30.76,15,False,34.82,2025-10-19,29.739999771118164,5.34,1.95,EXIT
CIEB,BANKS,ultra,BULL,2025-09-30,18.52,17.96,20.28,15,False,40.5,2025-10-22,19.81999969482422,6.44,2.32,EXIT
ADIB,BANKS,early,NEUTRAL,2025-10-05,22.79,22.21,24.96,12,False,34.74,2025-10-22,24.96,8.95,3.74,WIN
SAUD,BANKS,early,NEUTRAL,2025-10-08,12.91,12.39,14.14,11,False,33.56,2025-10-26,14.14,8.95,2.37,WIN
DSCW,REAL_ESTATE,early,NEUTRAL,2025-10-22,2.7,2.62,2.95,4,False,28.13,2025-10-28,2.62,-3.54,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2025-10-19,50.15,48.13,54.94,10,False,27.73,2025-11-02,48.13,-4.6,1.0,LOSS
KZPC,INDUSTRIAL,early,NEUTRAL,2025-10-22,11.33,10.88,12.42,7,False,32.02,2025-11-02,10.88,-4.55,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2025-10-14,23.05,22.13,25.26,15,False,32.9,2025-11-04,24.200000762939453,4.41,1.25,EXIT
EGTS,SERVICES,buy,NEUTRAL,2025-11-04,9.14,8.87,10.02,1,False,25.0,2025-11-05,8.87,-3.53,1.0,LOSS
EAST,ENERGY,early,NEUTRAL,2025-11-02,41.62,39.95,45.6,4,False,25.81,2025-11-06,45.6,8.99,2.38,WIN
CNFN,BANKS,early,NEUTRAL,2025-10-26,4.78,4.58,5.23,10,False,28.92,2025-11-09,5.23,8.84,2.25,WIN
FWRY,SERVICES,early,NEUTRAL,2025-10-28,14.53,13.94,15.91,8,False,27.05,2025-11-09,15.91,8.92,2.34,WIN
EGTS,SERVICES,ultra,NEUTRAL,2025-11-05,8.84,8.57,9.68,2,False,25.0,2025-11-09,8.57,-3.63,1.0,LOSS
PHDC,REAL_ESTATE,early,BULL,2025-11-06,8.24,7.91,9.03,3,False,30.22,2025-11-11,7.91,-4.58,1.0,LOSS
CNFN,BANKS,early,NEUTRAL,2025-11-09,5.11,4.91,5.6,5,False,30.38,2025-11-16,4.91,-4.49,1.0,LOSS
ORWE,SERVICES,early,NEUTRAL,2025-11-09,24.38,23.77,26.71,5,False,28.62,2025-11-16,23.77,-3.08,1.0,LOSS
COMI,BANKS,buy,NEUTRAL,2025-11-04,106.47,102.19,116.63,15,False,24.46,2025-11-25,107.83999633789062,0.71,0.32,EXIT
CNFN,BANKS,early,NEUTRAL,2025-11-16,4.94,4.74,5.41,7,False,27.15,2025-11-25,4.74,-4.62,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2025-11-10,19.51,18.92,21.37,12,False,31.63,2025-11-26,18.92,-3.6,1.0,LOSS
FWRY,SERVICES,early,BULL,2025-11-11,15.07,14.47,16.51,15,False,31.89,2025-12-02,15.25,0.62,0.3,EXIT
ISPH,ENERGY,early,BEAR,2025-11-25,10.95,10.62,12.0,6,False,29.89,2025-12-03,10.62,-3.59,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2025-11-16,77.58,74.46,84.99,15,False,26.2,2025-12-07,76.13999938964844,-2.43,0.46,EXIT
COMI,BANKS,early,NEUTRAL,2025-12-03,114.42,111.54,125.34,3,False,29.61,2025-12-08,111.54,-3.09,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2025-12-01,26.96,25.88,29.54,8,False,25.05,2025-12-11,29.54,8.99,2.39,WIN
PHDC,REAL_ESTATE,buy,NEUTRAL,2025-11-30,8.25,8.0,9.04,15,False,23.04,2025-12-21,8.300000190734863,0.03,0.2,EXIT
OCDI,REAL_ESTATE,buy,NEUTRAL,2025-12-02,18.71,18.14,20.49,13,False,27.42,2025-12-21,18.14,-3.62,1.0,LOSS
ORWE,SERVICES,ultra,NEUTRAL,2025-12-08,23.18,22.48,25.4,11,False,31.55,2025-12-23,22.48,-3.59,1.0,LOSS
CNFN,BANKS,early,NEUTRAL,2025-12-07,4.96,4.76,5.43,15,False,30.57,2025-12-28,5.190000057220459,4.06,1.15,EXIT
KZPC,INDUSTRIAL,ultra,NEUTRAL,2025-12-11,10.19,9.88,11.16,15,False,25.76,2026-01-04,10.199999809265137,-0.48,0.03,EXIT
SKPC,INDUSTRIAL,buy,NEUTRAL,2025-12-21,19.28,18.7,21.12,9,False,32.07,2026-01-04,18.7,-3.58,1.0,LOSS
ADIB,BANKS,early,NEUTRAL,2025-12-23,29.35,28.61,32.16,8,False,20.99,2026-01-05,28.61,-3.1,1.0,LOSS
EGTS,SERVICES,ultra,NEUTRAL,2025-12-28,8.31,8.06,9.1,5,False,34.08,2026-01-05,8.06,-3.58,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2025-12-21,29.56,28.37,32.38,15,False,35.14,2026-01-13,29.510000228881836,-0.74,0.04,EXIT
COMI,BANKS,ultra,NEUTRAL,2026-01-11,107.93,104.67,118.23,2,False,34.43,2026-01-13,118.23,8.97,3.16,WIN
SAUD,BANKS,early,NEUTRAL,2026-01-13,15.77,15.14,17.28,1,False,32.35,2026-01-14,15.14,-4.57,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2026-01-04,76.61,73.53,83.93,11,False,33.86,2026-01-20,83.93,8.98,2.38,WIN
SWDY,ENERGY,early,NEUTRAL,2026-01-04,76.61,73.53,83.93,12,False,40.6,2026-01-21,83.93,8.98,2.38,WIN
ABUK,ENERGY,early,NEUTRAL,2026-01-13,50.75,48.71,55.6,7,False,30.4,2026-01-22,55.6,8.98,2.38,WIN
COMI,BANKS,early,NEUTRAL,2026-01-14,117.16,112.45,128.35,6,False,30.99,2026-01-22,128.35,8.98,2.38,WIN
JUFO,SERVICES,early,NEUTRAL,2026-01-06,25.87,24.83,28.34,12,False,29.94,2026-01-25,28.34,8.97,2.37,WIN
ISPH,ENERGY,ultra,NEUTRAL,2026-01-21,11.1,10.77,12.16,10,False,32.93,2026-02-05,12.16,8.97,3.21,WIN
HELI,REAL_ESTATE,ultra,NEUTRAL,2026-01-26,3.54,3.44,3.88,8,False,31.13,2026-02-08,3.88,9.03,3.4,WIN
TMGH,REAL_ESTATE,early,NEUTRAL,2026-01-20,83.33,79.98,91.29,15,False,26.54,2026-02-11,87.20999908447266,4.08,1.16,EXIT
AMOC,INDUSTRIAL,ultra,BULL,2026-01-22,7.04,6.83,7.72,15,False,29.5,2026-02-15,7.110000133514404,0.42,0.33,EXIT
ORWE,SERVICES,ultra,BULL,2026-01-25,22.26,21.59,24.38,15,False,26.89,2026-02-16,24.38,8.95,3.16,WIN
MFPC,ENERGY,early,BULL,2026-02-16,34.84,33.97,38.17,1,False,29.06,2026-02-17,38.17,8.98,3.83,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2026-02-11,19.6,18.81,21.47,5,False,34.49,2026-02-18,21.47,8.97,2.37,WIN
EGTS,SERVICES,ultra,NEUTRAL,2026-02-05,7.9,7.66,8.65,10,False,34.35,2026-02-19,7.66,-3.61,1.0,LOSS
KZPC,INDUSTRIAL,ultra,NEUTRAL,2026-02-08,10.22,9.91,11.19,10,False,25.0,2026-02-22,9.91,-3.61,1.0,LOSS
PHDC,REAL_ESTATE,early,NEUTRAL,2026-02-15,9.25,9.02,10.14,5,False,28.42,2026-02-22,9.02,-3.06,1.0,LOSS
AMOC,INDUSTRIAL,early,NEUTRAL,2026-02-18,7.41,7.11,8.12,2,False,25.86,2026-02-22,7.11,-4.62,1.0,LOSS
SKPC,INDUSTRIAL,early,NEUTRAL,2026-02-17,16.53,16.11,18.1,6,False,34.38,2026-02-25,16.11,-3.12,1.0,LOSS
SWDY,ENERGY,ultra,NEUTRAL,2026-02-19,80.35,77.92,88.02,4,False,25.0,2026-02-25,77.92,-3.6,1.0,LOSS
MFPC,ENERGY,early,NEUTRAL,2026-02-23,37.01,35.53,40.55,2,False,25.32,2026-02-25,35.53,-4.57,1.0,LOSS
EAST,ENERGY,buy,NEUTRAL,2026-02-25,42.59,41.3,46.65,1,False,24.16,2026-02-26,41.3,-3.6,1.0,LOSS
